schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0034,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_91e52cd5c42c,оберег из соли в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,8,MEASURED,RESULT,33,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0035,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_a7fd2e39f0ea,славянский оберег в машину чур,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,7,MEASURED,RESULT,34,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0036,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_864442b61af3,оберег от дпс в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,7,MEASURED,RESULT,35,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0037,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_ea3e73d5aa66,оберег в машину от всех неприятностей,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,6,MEASURED,RESULT,36,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0038,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_4ec3832b44a1,оберег в машину защита от аварий,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,6,MEASURED,RESULT,37,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0039,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_f133328446d1,оберег мусульманский в машину рука молуши,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,6,MEASURED,RESULT,38,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0040,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_0abfd248b8b8,как сделать самому оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,6,MEASURED,RESULT,39,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0041,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_24e077c2c478,как сплести оберег из бисера в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,5,MEASURED,RESULT,40,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0042,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_b02582508204,дракон мягкая игрушка является оберегом в машине,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,5,MEASURED,RESULT,41,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0043,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_35c40bc206a7,оберег в дорогу для машины фото,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,5,MEASURED,RESULT,42,
